,AKBNK,AKBNK,AKBNK,ASELS,ASELS,ASELS,FROTO,FROTO,FROTO,SISE,SISE,SISE
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2009-05-29 00:00:00+00:00,4.340827941894531,4.244365215301514,6629917,0.1223179996013641,0.1229059994220733,69812424,6.75,6.25,2227128,0.6191229820251465,0.6098129749298096,11521996
2009-06-01 00:00:00+00:00,4.276518821716309,4.2122111320495605,5336837,0.1229059994220733,0.1240819990634918,52985562,6.150000095367432,5.949999809265137,1864800,0.6191229820251465,0.614467978477478,7017200
2009-06-02 00:00:00+00:00,4.308672904968262,4.308672904968262,3009247,0.124669998884201,0.1264339983463287,18840672,6.099999904632568,6.25,2934500,0.6377429962158203,0.6563640236854553,21083442
2009-06-03 00:00:00+00:00,4.244365215301514,4.244365215301514,3404490,0.1264339983463287,0.1252579987049102,10754855,6.25,6.300000190734863,1244100,0.6563640236854553,0.6470540165901184,7580634
2009-06-04 00:00:00+00:00,4.115747928619385,3.954976081848145,15751206,0.1217299997806549,0.1211419999599456,10955240,6.349999904632568,6.150000095367432,2869300,0.6284329891204834,0.6098129749298096,6310128
2009-06-05 00:00:00+00:00,3.954976081848145,3.922821998596192,9352302,0.1217299997806549,0.1223179996013641,11628426,6.349999904632568,6.199999809265137,220300,0.6237779855728149,0.6191229820251465,6947193
2009-06-08 00:00:00+00:00,3.858514070510864,3.8263590335845934,5686351,0.1234939992427825,0.1199660003185272,9149296,6.25,6.150000095367432,416700,0.6098129749298096,0.6051579713821411,4327038
2009-06-09 00:00:00+00:00,3.922821998596192,3.8263590335845934,7398426,0.1205540001392364,0.1205540001392364,11382877,6.150000095367432,6.150000095367432,195700,0.6051579713821411,0.6051579713821411,3406080
2009-06-10 00:00:00+00:00,3.8906679153442383,3.922821998596192,8266399,0.1217299997806549,0.1217299997806549,16016344,6.400000095367432,6.300000190734863,1431900,0.6098129749298096,0.614467978477478,4026961
2009-06-11 00:00:00+00:00,3.922821998596192,3.987131118774414,7590505,0.1217299997806549,0.1217299997806549,7169291,6.400000095367432,6.400000095367432,794900,0.6191229820251465,0.6191229820251465,10335620
2009-06-12 00:00:00+00:00,4.051438808441162,4.019285202026367,4696688,0.1223179996013641,0.1217299997806549,7908660,6.449999809265137,6.349999904632568,1230200,0.6237779855728149,0.6191229820251465,5414497
2009-06-15 00:00:00+00:00,3.987131118774414,3.987131118774414,4498812,0.1211419999599456,0.1199660003185272,8889021,6.400000095367432,6.349999904632568,295200,0.615759015083313,0.6208469867706299,4785461
2009-06-16 00:00:00+00:00,4.019285202026367,3.954976081848145,3283623,0.119378000497818,0.1223179996013641,15417571,6.199999809265137,6.300000190734863,713800,0.615759015083313,0.6208469867706299,3506615
2009-06-17 00:00:00+00:00,3.922821998596192,3.922821998596192,4967876,0.1258459985256195,0.1252579987049102,51182441,6.300000190734863,6.099999904632568,392600,0.6208469867706299,0.6208469867706299,13294028
2009-06-18 00:00:00+00:00,3.922821998596192,3.8906679153442383,4566802,0.1252579987049102,0.1252579987049102,7683516,6.150000095367432,6.099999904632568,184500,0.6310250163078308,0.6208469867706299,3917388
2009-06-19 00:00:00+00:00,4.051438808441162,4.115747928619385,6728624,0.1258459985256195,0.1293749958276748,199279931,6.150000095367432,6.199999809265137,622100,0.6310250163078308,0.6310250163078308,5638247
2009-06-22 00:00:00+00:00,4.115747928619385,4.115747928619385,3537345,0.1287869960069656,0.1311389952898025,39407977,6.150000095367432,6.199999809265137,415600,0.6361140012741089,0.646291971206665,6267609
2009-06-23 00:00:00+00:00,3.922821998596192,3.987131118774414,2393699,0.1287869960069656,0.1276109963655471,22411374,6.050000190734863,6.0,323700,0.6310250163078308,0.625935971736908,4335149
2009-06-24 00:00:00+00:00,3.987131118774414,4.147902011871338,6810285,0.1287869960069656,0.1287869960069656,10344393,6.050000190734863,6.099999904632568,547100,0.6361140012741089,0.6361140012741089,6790980
2009-06-25 00:00:00+00:00,4.2122111320495605,4.308672904968262,11779202,0.1287869960069656,0.1281989961862564,22310535,6.150000095367432,6.0,780200,0.6361140012741089,0.6310250163078308,9319861
2009-06-26 00:00:00+00:00,4.4051361083984375,4.565907955169678,10974912,0.1293749958276748,0.1281989961862564,14738978,6.099999904632568,6.050000190734863,1017600,0.646291971206665,0.6361140012741089,8735313
2009-06-29 00:00:00+00:00,4.501598834991455,4.630216121673584,8623127,0.1281989961862564,0.1293749958276748,28745798,6.099999904632568,6.099999904632568,904400,0.6361140012741089,0.646291971206665,14885836
2009-06-30 00:00:00+00:00,4.630216121673584,4.6623711585998535,9475600,0.1293749958276748,0.1299629956483841,16902329,6.050000190734863,6.0,749300,0.646291971206665,0.6361140012741089,7479718
2009-07-01 00:00:00+00:00,4.437291145324707,4.46944522857666,8611160,0.1305509954690933,0.1311389952898025,30152911,6.050000190734863,6.050000190734863,300700,0.641202986240387,0.6361140012741089,3655897
2009-07-02 00:00:00+00:00,4.533752918243408,4.630216121673584,6664350,0.132314994931221,0.1311389952898025,41011326,6.099999904632568,6.199999809265137,6260700,0.641202986240387,0.641202986240387,6659893
2009-07-03 00:00:00+00:00,4.565907955169678,4.501598834991455,3430334,0.132314994931221,0.1329029947519302,114350478,6.150000095367432,6.400000095367432,3500900,0.6310250163078308,0.6310250163078308,1387900
2009-07-06 00:00:00+00:00,4.437291145324707,4.46944522857666,3116741,0.1346669942140579,0.1329029947519302,9837684,6.400000095367432,6.5,1379400,0.6310250163078308,0.6208469867706299,3523519
2009-07-07 00:00:00+00:00,4.533752918243408,4.598062038421631,5923150,0.132314994931221,0.132314994931221,6374895,6.699999809265137,6.5,927000,0.625935971736908,0.625935971736908,3565245
2009-07-08 00:00:00+00:00,4.533752918243408,4.6623711585998535,4746204,0.1317269951105117,0.1305509954690933,7333626,6.400000095367432,6.300000190734863,585400,0.6208469867706299,0.6208469867706299,3456723
2009-07-09 00:00:00+00:00,4.758832931518555,4.694524765014648,4014210,0.1311389952898025,0.132314994931221,6340375,6.349999904632568,6.199999809265137,588200,0.625935971736908,0.625935971736908,6653336
2009-07-10 00:00:00+00:00,4.598062038421631,4.630216121673584,4092129,0.1299629956483841,0.1276109963655471,13728893,6.199999809265137,6.199999809265137,567100,0.615759015083313,0.6055809855461121,6095026
2009-07-13 00:00:00+00:00,4.533752918243408,4.758832931518555,10877151,0.1276109963655471,0.1276109963655471,5864037,6.150000095367432,6.150000095367432,307100,0.6055809855461121,0.6055809855461121,5396658
2009-07-14 00:00:00+00:00,4.887451171875,4.598062038421631,9888531,0.1287869960069656,0.1276109963655471,5783060,6.25,6.099999904632568,396500,0.6106699705123901,0.600492000579834,7704958
2009-07-15 00:00:00+00:00,4.694524765014648,4.694524765014648,10854684,0.1276109963655471,0.1276109963655471,4328877,6.150000095367432,6.150000095367432,166500,0.6055809855461121,0.6106699705123901,7294949
2009-07-16 00:00:00+00:00,4.790987968444824,4.694524765014648,8729488,0.1281989961862564,0.1299629956483841,11315129,6.25,6.25,764300,0.615759015083313,0.6208469867706299,7816601
2009-07-17 00:00:00+00:00,4.758832931518555,4.630216121673584,5048815,0.1317269951105117,0.1299629956483841,9581422,6.199999809265137,6.199999809265137,584600,0.6208469867706299,0.6106699705123901,10440919
2009-07-20 00:00:00+00:00,4.694524765014648,4.6623711585998535,1537093,0.1299629956483841,0.1311389952898025,6566097,6.199999809265137,6.25,476700,0.615759015083313,0.625935971736908,17945741
2009-07-21 00:00:00+00:00,4.726678848266602,4.630216121673584,3167377,0.1311389952898025,0.1317269951105117,7578189,6.349999904632568,6.550000190734863,2303000,0.6310250163078308,0.6361140012741089,17325145
2009-07-22 00:00:00+00:00,4.6623711585998535,4.598062038421631,7466832,0.1317269951105117,0.1311389952898025,9196467,6.599999904632568,6.449999809265137,302700,0.641202986240387,0.646291971206665,20699805
2009-07-23 00:00:00+00:00,4.598062038421631,4.6623711585998535,11094399,0.132314994931221,0.1317269951105117,7108550,6.550000190734863,6.599999904632568,820300,0.656470000743866,0.6513810157775879,14051225
2009-07-24 00:00:00+00:00,4.694524765014648,4.694524765014648,14133319,0.132314994931221,0.132314994931221,24382196,6.900000095367432,6.949999809265137,1666500,0.656470000743866,0.676826000213623,39077027
2009-07-27 00:00:00+00:00,4.758832931518555,4.758832931518555,9995959,0.1329029947519302,0.1346669942140579,26811842,6.949999809265137,6.75,508900,0.6870030164718628,0.671737015247345,17003713
2009-07-28 00:00:00+00:00,4.758832931518555,4.790987968444824,6519958,0.1358429938554763,0.1381960064172744,24334446,6.900000095367432,6.650000095367432,389100,0.6819139719009399,0.6666479706764221,8070582
2009-07-29 00:00:00+00:00,4.758832931518555,4.790987968444824,6594034,0.1387840062379837,0.1393720060586929,12322290,6.650000095367432,6.75,477700,0.6666479706764221,0.671737015247345,8563944
2009-07-30 00:00:00+00:00,4.887451171875,5.1125311851501465,13737569,0.1411360055208206,0.1411360055208206,20744937,6.800000190734863,6.900000095367432,451900,0.676826000213623,0.6819139719009399,24584822
2009-07-31 00:00:00+00:00,5.369764804840088,5.337611198425293,14319463,0.1411360055208206,0.1399600058794021,23152205,7.050000190734863,7.099999904632568,1503000,0.6920920014381409,0.6819139719009399,29182141
2009-08-03 00:00:00+00:00,5.401918888092041,5.69130802154541,9442566,0.1399600058794021,0.1405480057001114,9884822,7.449999809265137,7.900000095367432,1178700,0.6870030164718628,0.7226259708404541,53065695
2009-08-04 00:00:00+00:00,5.787771224975586,5.755616188049316,14525691,0.1411360055208206,0.1429000049829483,15945911,7.849999904632568,7.800000190734863,683400,0.732804000377655,0.7531589865684509,44581276
2009-08-05 00:00:00+00:00,5.69130802154541,5.56269121170044,4739080,0.1429000049829483,0.1411360055208206,11729911,7.800000190734863,8.0,744400,0.7684260010719299,0.7429810166358948,19887959
2009-08-06 00:00:00+00:00,5.466228008270264,5.337611198425293,12223413,0.1393720060586929,0.1387840062379837,17532390,8.100000381469727,8.300000190734863,753200,0.7378929853439331,0.732804000377655,12098116
2009-08-07 00:00:00+00:00,5.434072971343994,5.56269121170044,8997291,0.1399600058794021,0.1470170021057129,137102934,8.300000190734863,8.25,630800,0.732804000377655,0.7480700016021729,7416354
2009-08-10 00:00:00+00:00,5.594844818115234,5.466228008270264,3249518,0.1458410024642944,0.1440760046243667,11537246,8.300000190734863,8.5,662200,0.7531589865684509,0.7786039710044861,11098831
2009-08-11 00:00:00+00:00,5.466228008270264,5.369764804840088,5506992,0.1446650028228759,0.149957001209259,61751978,8.600000381469727,8.350000381469727,574500,0.7989599704742432,0.773514986038208,16412291
2009-08-12 00:00:00+00:00,5.305456161499023,5.369764804840088,5159133,0.1470170021057129,0.1487810015678405,31130755,8.5,8.0,667800,0.7531589865684509,0.7531589865684509,13793636
2009-08-13 00:00:00+00:00,5.498382091522217,5.434072971343994,10072023,0.1514270007610321,0.149957001209259,17233208,8.149999618530273,7.849999904632568,964700,0.788782000541687,0.773514986038208,20156759
2009-08-14 00:00:00+00:00,5.434072971343994,5.27330207824707,5120411,0.1514270007610321,0.1543679982423782,41748824,7.900000095367432,7.849999904632568,343700,0.7684260010719299,0.7480700016021729,11541440
2009-08-17 00:00:00+00:00,5.080376148223877,5.048222064971924,11499144,0.1573079973459243,0.1587779968976974,60820626,7.800000190734863,7.75,278786,0.7429810166358948,0.732804000377655,11289129
2009-08-18 00:00:00+00:00,5.208992958068848,5.144684791564941,10396555,0.1602479964494705,0.1573079973459243,11399847,7.900000095367432,7.849999904632568,278000,0.7378929853439331,0.7480700016021729,12012398
2009-08-19 00:00:00+00:00,5.144684791564941,5.466228008270264,26453052,0.1573079973459243,0.1587779968976974,10604091,8.0,8.25,871300,0.7429810166358948,0.7633370161056519,11736629
2009-08-20 00:00:00+00:00,5.659152984619141,5.594844818115234,8481126,0.1587779968976974,0.1617189943790435,22949065,8.25,8.550000190734863,2762800,0.773514986038208,0.7684260010719299,25691271
2009-08-21 00:00:00+00:00,5.626998901367188,5.723462104797363,11151323,0.1602479964494705,0.1602479964494705,13036015,8.899999618530273,8.449999809265137,286600,0.773514986038208,0.7786039710044861,15782367
2009-08-24 00:00:00+00:00,5.819924831390381,5.69130802154541,9135241,0.1631889939308166,0.1646589934825897,27248491,9.100000381469728,9.050000190734863,374000,0.7938709855079651,0.8193150162696838,36399244
2009-08-25 00:00:00+00:00,5.659152984619141,5.594844818115234,11287693,0.1705400049686432,0.1720100045204162,21042861,9.149999618530272,9.050000190734863,85200,0.8091369867324829,0.8396710157394409,31594666
2009-08-26 00:00:00+00:00,5.723462104797363,5.594844818115234,6853265,0.1764200031757354,0.1734800040721893,24646110,8.949999809265137,8.75,249200,0.860027015209198,0.8345819711685181,22280332
2009-08-27 00:00:00+00:00,5.53053617477417,5.594844818115234,5052008,0.1720100045204162,0.1720100045204162,8747405,8.75,8.800000190734863,106100,0.82949298620224,0.8345819711685181,14389377
2009-08-28 00:00:00+00:00,5.659152984619141,5.659152984619141,6237301,0.1675989925861358,0.1675989925861358,47218180,8.949999809265137,9.0,647000,0.8345819711685181,0.82949298620224,15756794
2009-08-31 00:00:00+00:00,5.594844818115234,5.659152984619141,3119575,0.1690690070390701,0.1675989925861358,23250765,8.899999618530273,8.899999618530273,233700,0.82949298620224,0.814225971698761,13323874
2009-09-01 00:00:00+00:00,5.594844818115234,5.594844818115234,3455377,0.1690690070390701,0.1675989925861358,8869873,8.949999809265137,9.100000381469728,358500,0.8091369867324829,0.788782000541687,11788205
2009-09-02 00:00:00+00:00,5.594844818115234,5.53053617477417,3925951,0.1675989925861358,0.1661289930343628,17358227,9.100000381469728,8.949999809265137,170600,0.7836930155754089,0.758247971534729,10977168
2009-09-03 00:00:00+00:00,5.626998901367188,5.53053617477417,3858730,0.1675989925861358,0.1646589934825897,12079563,9.0,9.149999618530272,123900,0.7684260010719299,0.7684260010719299,9485276
2009-09-04 00:00:00+00:00,5.594844818115234,5.434072971343994,3275093,0.1690690070390701,0.1675989925861358,15839222,9.399999618530272,9.300000190734863,426500,0.7786039710044861,0.7786039710044861,7568784
2009-09-07 00:00:00+00:00,5.401918888092041,5.27330207824707,2716645,0.1720100045204162,0.1705400049686432,8909903,9.399999618530272,9.449999809265137,742000,0.773514986038208,0.7684260010719299,6324240
2009-09-08 00:00:00+00:00,5.337611198425293,5.27330207824707,6802281,0.1720100045204162,0.1705400049686432,4705874,9.449999809265137,9.050000190734863,184700,0.773514986038208,0.7684260010719299,4133609
2009-09-09 00:00:00+00:00,5.241147994995117,5.241147994995117,8254763,0.1690690070390701,0.1661289930343628,10267532,9.050000190734863,8.800000190734863,162800,0.7684260010719299,0.758247971534729,8543618
2009-09-10 00:00:00+00:00,5.208992958068848,5.176838874816895,11529316,0.1661289930343628,0.1661289930343628,5455786,8.949999809265137,8.850000381469727,199000,0.7684260010719299,0.7531589865684509,12541216
2009-09-11 00:00:00+00:00,5.241147994995117,5.369764804840088,20806977,0.1661289930343628,0.1675989925861358,9687872,8.850000381469727,8.949999809265137,284100,0.7480700016021729,0.7633370161056519,18724387
2009-09-14 00:00:00+00:00,5.337611198425293,5.401918888092041,7725519,0.1690690070390701,0.1690690070390701,7347774,9.0,8.899999618530273,573600,0.773514986038208,0.7786039710044861,18382600
2009-09-15 00:00:00+00:00,5.434072971343994,5.369764804840088,3985206,0.1720100045204162,0.1734800040721893,50382705,8.949999809265137,8.899999618530273,280700,0.788782000541687,0.788782000541687,8809472
2009-09-16 00:00:00+00:00,5.401918888092041,5.434072971343994,11444349,0.1734800040721893,0.1720100045204162,6885821,9.0,8.949999809265137,255100,0.7836930155754089,0.804049015045166,25252129
2009-09-17 00:00:00+00:00,5.434072971343994,5.401918888092041,5785223,0.1749500036239624,0.1720100045204162,5793127,9.0,8.899999618530273,380100,0.814225971698761,0.804049015045166,20558829
2009-09-18 00:00:00+00:00,5.401918888092041,5.434072971343994,11084254,0.1720100045204162,0.1734800040721893,4574971,8.899999618530273,8.899999618530273,244600,0.7989599704742432,0.7938709855079651,10698819
2009-09-23 00:00:00+00:00,5.401918888092041,5.369764804840088,5994764,0.1734800040721893,0.1764200031757354,18578696,8.899999618530273,8.899999618530273,470400,0.7938709855079651,0.804049015045166,17419525
2009-09-24 00:00:00+00:00,5.401918888092041,5.594844818115234,18022595,0.1764200031757354,0.1808310002088546,56229738,8.899999618530273,9.0,711200,0.7989599704742432,0.804049015045166,15998138
2009-09-25 00:00:00+00:00,5.594844818115234,5.53053617477417,7580511,0.1823009997606277,0.1793610006570816,24648899,8.949999809265137,9.0,359500,0.804049015045166,0.8091369867324829,14797301
2009-09-28 00:00:00+00:00,5.498382091522217,5.53053617477417,4748033,0.1793610006570816,0.1793610006570816,14281107,9.050000190734863,9.550000190734863,1360600,0.804049015045166,0.8193150162696838,12851569
2009-09-29 00:00:00+00:00,5.56269121170044,5.498382091522217,8066625,0.1823009997606277,0.1852409988641739,28937238,9.550000190734863,9.649999618530272,506700,0.8193150162696838,0.82949298620224,13064866
2009-09-30 00:00:00+00:00,5.498382091522217,5.56269121170044,10756128,0.18818199634552,0.1867109984159469,25164553,9.699999809265137,9.5,1065400,0.82949298620224,0.8244040012359619,20218340
2009-10-01 00:00:00+00:00,5.56269121170044,5.53053617477417,6239604,0.1852409988641739,0.1852409988641739,10446728,9.300000190734863,9.550000190734863,267600,0.814225971698761,0.814225971698761,12077406
2009-10-02 00:00:00+00:00,5.466228008270264,5.369764804840088,6425347,0.1808310002088546,0.1764200031757354,13131446,9.350000381469728,8.899999618530273,230900,0.7989599704742432,0.7836930155754089,9927315
2009-10-05 00:00:00+00:00,5.53053617477417,5.594844818115234,7527046,0.1778900027275085,0.1793610006570816,8500767,8.899999618530273,8.699999809265137,261000,0.7938709855079651,0.804049015045166,6985347
2009-10-06 00:00:00+00:00,5.659152984619141,5.819924831390381,14949333,0.1867109984159469,0.1852409988641739,11992601,8.899999618530273,9.0,487600,0.8244040012359619,0.82949298620224,34684353
2009-10-07 00:00:00+00:00,5.819924831390381,5.787771224975586,6682504,0.1867109984159469,0.1837709993124008,26039314,9.050000190734863,8.850000381469727,231800,0.8345819711685181,0.8244040012359619,17576636
2009-10-08 00:00:00+00:00,5.852078914642334,5.94854211807251,9830761,0.1852409988641739,0.18818199634552,17450189,8.949999809265137,8.850000381469727,346500,0.8396710157394409,0.8549379706382751,43843404
2009-10-09 00:00:00+00:00,5.916388034820557,5.916388034820557,5576299,0.18818199634552,0.1867109984159469,14425171,9.199999809265137,9.0,92200,0.870203971862793,0.8549379706382751,36061404
2009-10-12 00:00:00+00:00,6.045004844665527,6.141468048095703,6158493,0.18818199634552,0.1867109984159469,5154154,9.149999618530272,9.199999809265137,1160000,0.8651160001754761,0.8549379706382751,11393145
2009-10-13 00:00:00+00:00,6.205776214599609,5.980696201324463,17142426,0.1940619945526123,0.1911219954490661,36201314,9.449999809265137,9.449999809265137,353300,0.8651160001754761,0.8549379706382751,10130432
2009-10-14 00:00:00+00:00,6.045004844665527,6.045004844665527,9868937,0.1970030069351196,0.1984730064868927,28146651,9.5,9.699999809265137,298500,0.8651160001754761,0.905826985836029,66401094
2009-10-15 00:00:00+00:00,6.0771589279174805,5.884232997894287,13844214,0.1999430060386657,0.2014130055904388,21048303,9.800000190734863,9.75,181500,0.926182985305786,0.9109159708023072,21155423
2009-10-16 00:00:00+00:00,5.94854211807251,5.69130802154541,10579787,0.1999430060386657,0.1955330073833465,13767426,9.699999809265137,9.550000190734863,88600,0.941448986530304,0.9109159708023072,19365235
2009-10-19 00:00:00+00:00,5.659152984619141,5.659152984619141,8853397,0.1970030069351196,0.1970030069351196,9501466,9.699999809265137,9.600000381469728,54400,0.921094000339508,0.9109159708023072,6673481
2009-10-20 00:00:00+00:00,5.755616188049316,5.69130802154541,12767841,0.1999430060386657,0.1999430060386657,8769307,9.649999618530272,9.550000190734863,30200,0.926182985305786,0.941448986530304,42961071
2009-10-21 00:00:00+00:00,5.69130802154541,5.69130802154541,9025130,0.1984730064868927,0.1999430060386657,9133176,9.600000381469728,9.550000190734863,85500,0.946537971496582,0.926182985305786,18675821
2009-10-22 00:00:00+00:00,5.659152984619141,5.659152984619141,11576911,0.1999430060386657,0.2028830051422119,31367190,9.649999618530272,9.800000190734863,611800,0.921094000339508,0.91600501537323,11601553
2009-10-23 00:00:00+00:00,5.755616188049316,5.852078914642334,23764051,0.2043540030717849,0.2043540030717849,7124773,9.949999809265137,9.899999618530272,106400,0.921094000339508,0.91600501537323,8844291
2009-10-26 00:00:00+00:00,5.819924831390381,5.755616188049316,7593613,0.205824002623558,0.2028830051422119,8025755,9.899999618530272,9.850000381469728,13600,0.9109159708023072,0.91600501537323,4411560
2009-10-27 00:00:00+00:00,5.755616188049316,5.69130802154541,5821669,0.1999430060386657,0.1984730064868927,8400439,9.649999618530272,9.600000381469728,109200,0.91600501537323,0.8956490159034729,9178189
2009-10-28 00:00:00+00:00,5.626998901367188,5.498382091522217,4968440,0.1955330073833465,0.18818199634552,16051306,9.5,9.25,111900,0.900738000869751,0.8549379706382751,7393715
2009-10-30 00:00:00+00:00,5.56269121170044,5.498382091522217,8550420,0.1911219954490661,0.1852409988641739,12433841,9.449999809265137,9.550000190734863,126400,0.8651160001754761,0.8396710157394409,8194164
2009-11-02 00:00:00+00:00,5.208992958068848,5.241147994995117,10165634,0.1793610006570816,0.1720100045204162,17095095,9.5,9.199999809265137,483800,0.8091369867324829,0.7938709855079651,13457509
2009-11-03 00:00:00+00:00,5.337611198425293,5.241147994995117,10985581,0.1705400049686432,0.1675989925861358,15090059,9.0,8.449999809265137,338100,0.7938709855079651,0.773514986038208,12603322
2009-11-04 00:00:00+00:00,5.369764804840088,5.176838874816895,10329238,0.1690690070390701,0.1675989925861358,15650741,8.449999809265137,8.5,210700,0.7786039710044861,0.7786039710044861,11947833
2009-11-05 00:00:00+00:00,5.176838874816895,5.208992958068848,9586256,0.1705400049686432,0.1705400049686432,15208821,8.75,8.699999809265137,110000,0.7836930155754089,0.804049015045166,15387187
2009-11-06 00:00:00+00:00,5.305456161499023,5.208992958068848,7397373,0.1764200031757354,0.1764200031757354,21384216,8.600000381469727,8.399999618530273,412100,0.8091369867324829,0.8091369867324829,22302417
2009-11-09 00:00:00+00:00,5.27330207824707,5.305456161499023,7268725,0.1793610006570816,0.1867109984159469,38074393,8.699999809265137,8.899999618530273,397600,0.8244040012359619,0.8244040012359619,12704764
2009-11-10 00:00:00+00:00,5.305456161499023,5.337611198425293,6053114,0.1925919950008392,0.2087640017271042,129691120,8.949999809265137,9.100000381469728,299100,0.82949298620224,0.8244040012359619,17526995
2009-11-11 00:00:00+00:00,5.369764804840088,5.53053617477417,13128512,0.2234659940004348,0.2322870045900344,162548985,9.300000190734863,9.199999809265137,129100,0.8345819711685181,0.8244040012359619,13510395
2009-11-12 00:00:00+00:00,5.56269121170044,5.56269121170044,7196616,0.2322870045900344,0.2484589964151382,199796605,9.25,9.399999618530272,401800,0.8193150162696838,0.8244040012359619,9157748
2009-11-13 00:00:00+00:00,5.498382091522217,5.53053617477417,3588509,0.2484589964151382,0.2513990104198456,71338230,9.600000381469728,9.399999618530272,343500,0.8244040012359619,0.8345819711685181,26576234
2009-11-16 00:00:00+00:00,5.626998901367188,5.594844818115234,7781535,0.2513990104198456,0.2469889968633651,20945968,9.5,9.5,292500,0.844760000705719,0.8549379706382751,13176430
2009-11-17 00:00:00+00:00,5.626998901367188,5.53053617477417,6691424,0.244047999382019,0.2616899907588959,166943059,9.100000381469728,9.0,262400,0.8498489856719971,0.8345819711685181,15532577
2009-11-18 00:00:00+00:00,5.466228008270264,5.401918888092041,9367647,0.2558099925518036,0.2455179989337921,86302965,9.100000381469728,8.949999809265137,315800,0.8193150162696838,0.7989599704742432,5124924
2009-11-19 00:00:00+00:00,5.466228008270264,5.401918888092041,14154205,0.2499289959669113,0.2499289959669113,70267030,8.949999809265137,9.300000190734863,338000,0.804049015045166,0.8193150162696838,9168481
2009-11-20 00:00:00+00:00,5.369764804840088,5.176838874816895,7524415,0.244047999382019,0.2352270036935806,37303667,9.5,9.199999809265137,203600,0.814225971698761,0.7938709855079651,7702496
2009-11-23 00:00:00+00:00,5.241147994995117,5.241147994995117,8843100,0.2352270036935806,0.2411080002784729,71393190,8.399999618530273,8.399999618530273,260700,0.7938709855079651,0.7989599704742432,11721842
2009-11-24 00:00:00+00:00,5.241147994995117,5.27330207824707,5071322,0.2425779998302459,0.2411080002784729,24587410,8.399999618530273,8.600000381469727,278300,0.7938709855079651,0.7836930155754089,10195116
2009-11-25 00:00:00+00:00,5.305456161499023,5.241147994995117,5776168,0.2411080002784729,0.244047999382019,54639517,8.699999809265137,8.550000190734863,194400,0.7786039710044861,0.7836930155754089,13754321
2009-11-26 00:00:00+00:00,5.241147994995117,5.27330207824707,938395,0.244047999382019,0.2425779998302459,29334130,8.649999618530273,8.550000190734863,140700,0.7786039710044861,0.773514986038208,4125739
2009-12-01 00:00:00+00:00,5.27330207824707,5.337611198425293,5364681,0.2411080002784729,0.2411080002784729,27325217,8.5,8.649999618530273,619700,0.7684260010719299,0.788782000541687,12720364
2009-12-02 00:00:00+00:00,5.369764804840088,5.466228008270264,9026394,0.2455179989337921,0.2499289959669113,64378132,8.300000190734863,8.600000381469727,251600,0.804049015045166,0.8193150162696838,23080101
2009-12-03 00:00:00+00:00,5.56269121170044,5.787771224975586,10213688,0.2528690099716186,0.2572799921035766,52326728,8.5,8.5,237600,0.8244040012359619,0.8498489856719971,27316757
2009-12-04 00:00:00+00:00,5.884232997894287,5.852078914642334,5668509,0.2528690099716186,0.2528690099716186,25557534,8.699999809265137,8.850000381469727,463900,0.8752930164337158,0.8651160001754761,19488577
2009-12-07 00:00:00+00:00,5.787771224975586,5.755616188049316,2236265,0.2572799921035766,0.2763920128345489,140665202,8.800000190734863,8.850000381469727,156100,0.870203971862793,0.8752930164337158,19810331
2009-12-08 00:00:00+00:00,5.787771224975586,5.755616188049316,6197371,0.277862012386322,0.2705110013484955,71190799,9.0,8.75,440400,0.89055997133255,0.8956490159034729,41906796
2009-12-09 00:00:00+00:00,5.852078914642334,5.755616188049316,5781767,0.2719820141792297,0.2705110013484955,18971779,8.75,8.699999809265137,179600,0.905826985836029,0.900738000869751,19200526
2009-12-10 00:00:00+00:00,5.723462104797363,5.755616188049316,7513709,0.2631599903106689,0.2675710022449493,35086037,8.649999618530273,8.649999618530273,378600,0.89055997133255,0.8956490159034729,22838543
2009-12-11 00:00:00+00:00,5.819924831390381,5.723462104797363,3818596,0.2690410017967224,0.2616899907588959,15048499,8.699999809265137,8.649999618530273,63200,0.900738000869751,0.885470986366272,9234594
2009-12-14 00:00:00+00:00,5.723462104797363,5.852078914642334,4045117,0.2646310031414032,0.2719820141792297,63280642,8.649999618530273,8.699999809265137,106700,0.89055997133255,0.8956490159034729,15727432
2009-12-15 00:00:00+00:00,5.916388034820557,5.884232997894287,4229069,0.2719820141792297,0.2675710022449493,22583530,8.699999809265137,8.449999809265137,1283600,0.900738000869751,0.885470986366272,13463848
2009-12-16 00:00:00+00:00,5.94854211807251,5.980696201324463,6068182,0.2705110013484955,0.2705110013484955,23425574,8.449999809265137,8.649999618530273,649500,0.8956490159034729,0.9109159708023072,31404013
2009-12-17 00:00:00+00:00,5.916388034820557,5.852078914642334,4017542,0.2690410017967224,0.2675710022449493,13566463,8.699999809265137,8.800000190734863,920600,0.900738000869751,0.900738000869751,16871373
2009-12-18 00:00:00+00:00,5.819924831390381,5.819924831390381,1580985,0.2675710022449493,0.2690410017967224,13349448,8.800000190734863,8.899999618530273,635800,0.8956490159034729,0.921094000339508,24099379
2009-12-21 00:00:00+00:00,5.787771224975586,5.852078914642334,3545947,0.2690410017967224,0.2837429940700531,137417081,9.0,8.899999618530273,474400,0.91600501537323,0.936360001564026,25213469
